1261005	OL2849822W	/type/work	Drawing Down the Moon: Witches, Druids, Goddess-Worshippers, and Other Pagans in America Today
1298639	OL14931666W	/type/work	The Other Side of the Sky
5276530	OL5732970W	/type/work	After the Hole
4908465	OL263300W	/type/work	Whispers
430840	OL65430W	/type/work	The Awakening
8092560	OL15042478W	/type/work	American Fairy Tales
12868077	OL4093301W	/type/work	Back Home
1852781	OL59044W	/type/work	A Pale View of Hills
11726992	OL1925468W	/type/work	The Pump House Gang
7009179	OL2182868W	/type/work	Fathom Five
5787727	OL13795W	/type/work	My Brother's Keeper
11056781	OL2431376W	/type/work	The Last Grain Race
8005555	OL4297273W	/type/work	Cain's Book
6301386	OL89823W	/type/work	Joey Pigza Swallowed the Key
2338934	OL14858407W	/type/work	Remake
10437386	OL5932616W	/type/work	Welcome to Our Hillbrow
16235225	OL477811W	/type/work	Midnight Robber
13421785	OL16843W	/type/work	Experience
10933147	OL2433571W	/type/work	Michael Tolliver Lives
14126505	OL40151W	/type/work	Black Alley
471753	OL3469991W	/type/work	FBI's Ten Most Wanted
4510088	OL1054105W	/type/work	The Calcutta Chromosome
1137907	OL1868689W	/type/work	A House-Boat on the Styx
4118550	OL15130481W	/type/work	Up In A Heaval
3116172	OL249414W	/type/work	John Inglesant
3617997	OL5734886W	/type/work	The Death of Kings
17365286	OL1843756W	/type/work	The Hundred Secret Senses
1869622	OL15074092W	/type/work	Archangel
16787248	OL448988W	/type/work	Submarine
3347935	OL19775W	/type/work	The Wedding
15602513	OL14949905W	/type/work	A Live Coal in the Sea
8695287	OL84808W	/type/work	The New Jerusalem
614064	OL17383W	/type/work	Songs of Distant Earth
7713329	OL73336W	/type/work	Pegasus in Flight
18115807	OL1853072W	/type/work	Mama Black Widow
1094307	OL39771W	/type/work	The Mystery at Lilac Inn
2573090	OL15219983W	/type/work	Star Wars: X-wing
8692843	OL5817000W	/type/work	The Last Jihad
7133000	OL134433W	/type/work	Kill the Messenger
5074911	OL5294007W	/type/work	Room at the Top
5804456	OL3298263W	/type/work	Fool on the Hill
3246368	OL1169133W	/type/work	The Alto Wore Tweed
100141	OL1978137W	/type/work	Level 7
2761668	OL1673261W	/type/work	Fools Die
7760735	OL5830252W	/type/work	Sloppy Firsts
2990439	OL3389030W	/type/work	The Great God Pan
2399516	OL863767W	/type/work	The Black Dwarf
10410629	OL549598W	/type/work	The Secret Diary of Adrian Mole
7890434	OL1841592W	/type/work	One of Us
4115024	OL4806365W	/type/work	The Incorruptibles
